Customer_ID,Customer_Name,Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Country,City,State,Region,Product ID,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Profit margin,Discount amt,salesper unit,Profit margin
CB-12535,Claudia Bergmann,CA-2017-161046,05-Mar-17,05-Mar-17,Same Day,Corporate,United States,Southaven,Mississippi,South,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0,78.672,No profit,0,131.12,30
CB-12535,Claudia Bergmann,CA-2017-161046,05-Mar-17,05-Mar-17,Same Day,Corporate,United States,Southaven,Mississippi,South,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,234.36,6,0,112.4928,No profit,0,39.06,48
SD-20485,Shirley Daniels,US-2017-141698,15-Apr-17,21-Apr-17,Standard Class,Home Office,United States,Houston,Texas,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,20.736,4,0.2,7.2576,3628.8,4.1472,5.184,35
SG-20890,Susan Gilcrest,US-2014-105151,30-Mar-14,31-Mar-14,First Class,Corporate,United States,New York City,New York,East,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5,0,2.94,No profit,0,2.1,28
TS-21430,Tom Stivers,CA-2014-155796,11-Nov-14,15-Nov-14,Second Class,Corporate,United States,Reading,Pennsylvania,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.968,2,0.2,7.7896,3894.8,4.7936,11.984,32.5
TS-21430,Tom Stivers,CA-2014-155796,11-Nov-14,15-Nov-14,Second Class,Corporate,United States,Reading,Pennsylvania,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4,0.5,-250.5408,-50108.16,260.98,130.49,-48
DK-13225,Dean Katz,CA-2016-127138,12-Mar-16,15-Mar-16,Second Class,Corporate,United States,San Francisco,California,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5,0,6.7655,No profit,0,135.31,1
DK-13225,Dean Katz,CA-2016-127138,12-Mar-16,15-Mar-16,Second Class,Corporate,United States,San Francisco,California,West,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0,40.274,No profit,0,30.98,26
DK-13225,Dean Katz,CA-2016-127138,12-Mar-16,15-Mar-16,Second Class,Corporate,United States,San Francisco,California,West,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,0,14.9744,No profit,0,7.64,49
DK-13225,Dean Katz,CA-2016-127138,12-Mar-16,15-Mar-16,Second Class,Corporate,United States,San Francisco,California,West,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,3,0.2,77.0352,38517.6,154.0704,256.784,10
ML-17395,Marina Lichtenstein,CA-2017-150602,09-Feb-17,14-Feb-17,Second Class,Corporate,United States,Los Angeles,California,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0,6.5472,No profit,0,5.28,31
MA-17560,Matt Abelman,CA-2014-140732,11-Nov-14,13-Nov-14,Second Class,Home Office,United States,Los Angeles,California,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928,9,0.2,57.5928,28796.4,115.1856,63.992,10
MA-17560,Matt Abelman,CA-2014-140732,11-Nov-14,13-Nov-14,Second Class,Home Office,United States,Los Angeles,California,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0,2.0228,No profit,0,3.89,26
MA-17560,Matt Abelman,CA-2014-140732,11-Nov-14,13-Nov-14,Second Class,Home Office,United States,Los Angeles,California,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92,4,0,55.764,No profit,0,30.98,45
LR-17035,Lisa Ryan,CA-2017-119011,20-Aug-17,25-Aug-17,Standard Class,Corporate,United States,San Francisco,California,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,17.22,3,0,5.166,No profit,0,5.74,30
LR-17035,Lisa Ryan,CA-2017-119011,20-Aug-17,25-Aug-17,Standard Class,Corporate,United States,San Francisco,California,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter-Legal File, Black",226.56,6,0,63.4368,No profit,0,37.76,28
LR-17035,Lisa Ryan,CA-2017-119011,20-Aug-17,25-Aug-17,Standard Class,Corporate,United States,San Francisco,California,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.2,10.788,5394,21.576,35.96,10
BE-11335,Bill Eplett,CA-2016-166912,15-Jan-16,17-Jan-16,First Class,Home Office,United States,New York City,New York,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0,40.1702,No profit,0,40.99,49
CC-12145,Charles Crestani,CA-2014-141726,20-Jul-14,22-Jul-14,First Class,Consumer,United States,San Diego,California,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0,50.328,No profit,0,104.85,48
CC-12145,Charles Crestani,CA-2014-141726,20-Jul-14,22-Jul-14,First Class,Consumer,United States,San Diego,California,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,2,0.2,3.1552,1577.6,1.7408,4.352,36.25
CC-12145,Charles Crestani,CA-2014-141726,20-Jul-14,22-Jul-14,First Class,Consumer,United States,San Diego,California,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92,4,0,9.7608,No profit,0,4.98,49
CC-12145,Charles Crestani,CA-2014-141726,20-Jul-14,22-Jul-14,First Class,Consumer,United States,San Diego,California,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3,0,15.4872,No profit,0,14.34,36
BD-11770,Bryan Davis,CA-2017-115105,06-Feb-17,11-Feb-17,Standard Class,Consumer,United States,New York City,New York,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784,1,0.2,30.098,15049,48.1568,240.784,12.5
JK-15640,Jim Kriz,CA-2015-143980,25-Dec-15,29-Dec-15,Standard Class,Home Office,United States,New York City,New York,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax-Phone Line Protection,414.96,2,0,124.488,No profit,0,207.48,30
DB-13615,Doug Bickford,CA-2016-135636,08-Oct-16,13-Oct-16,Standard Class,Consumer,United States,Charlotte,North Carolina,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo-Stor Drawers,387.72,5,0.2,-67.851,-33925.5,77.544,77.544,-17.5
RR-19525,Rick Reed,CA-2017-102155,13-Jul-17,17-Jul-17,Standard Class,Corporate,United States,Overland Park,Kansas,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0,93.6988,No profit,0,180.19,26
RR-19525,Rick Reed,CA-2017-102155,13-Jul-17,17-Jul-17,Standard Class,Corporate,United States,Overland Park,Kansas,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,13.56,2,0,6.2376,No profit,0,6.78,46
SV-20935,Susan Vittorini,CA-2017-116953,24-Apr-17,25-Apr-17,First Class,Consumer,United States,Mesa,Arizona,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,552,10,0.2,34.5,17250,110.4,55.2,6.25
RB-19465,Rick Bensley,CA-2014-117765,07-Sep-14,13-Sep-14,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,429.9,5,0,111.774,No profit,0,85.98,26
RB-19465,Rick Bensley,CA-2014-117765,07-Sep-14,13-Sep-14,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,2,0,15.3888,No profit,0,16.03,48
RB-19465,Rick Bensley,CA-2014-117765,07-Sep-14,13-Sep-14,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4-Carton",161.96,2,0,45.3488,No profit,0,80.98,28
RB-19465,Rick Bensley,CA-2014-117765,07-Sep-14,13-Sep-14,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86,2,0,5.7594,No profit,0,9.93,29
MV-18190,Mike Vittorini,CA-2016-114895,21-Nov-16,28-Nov-16,Standard Class,Consumer,United States,New York City,New York,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0,6.3504,No profit,0,6.48,49
EH-14185,Evan Henry,CA-2017-112984,16-Sep-17,18-Sep-17,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544,6,0.2,6.42,3210,4.1088,3.424,31.25
JS-16030,Joy Smith,CA-2016-163776,19-Jul-16,25-Jul-16,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1-2",185.58,6,0,76.0878,No profit,0,30.93,41
JS-16030,Joy Smith,CA-2016-163776,19-Jul-16,25-Jul-16,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern-Clear, 8 1-2"" x 11""",77.56,2,0,35.6776,No profit,0,38.78,46
JS-16030,Joy Smith,CA-2016-163776,19-Jul-16,25-Jul-16,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0,0.8792,No profit,0,21.98,1
JS-16030,Joy Smith,CA-2016-163776,19-Jul-16,25-Jul-16,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,245.94,6,0,120.5106,No profit,0,40.99,49
JS-16030,Joy Smith,CA-2016-163776,19-Jul-16,25-Jul-16,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,8.6,1,0,4.042,No profit,0,8.6,47
JS-16030,Joy Smith,CA-2016-163776,19-Jul-16,25-Jul-16,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,5,0,126.225,No profit,0,100.98,25
ES-14020,Erica Smith,US-2017-163300,15-Sep-17,21-Sep-17,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.488,7,0.2,884.058,442029,471.4976,336.784,37.5
ES-14020,Erica Smith,US-2017-163300,15-Sep-17,21-Sep-17,Standard Class,Consumer,United States,Los Angeles,California,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544,7,0.2,32.3351,16167.55,73.9088,52.792,8.75
ES-14020,Erica Smith,US-2017-163300,15-Sep-17,21-Sep-17,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846,-10392.3,36.9504,61.584,-11.25
NS-18640,Noel Staavos,CA-2016-162187,11-Dec-16,11-Dec-16,Same Day,Corporate,United States,Columbus,Ohio,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,0.2,-4.06,-2030,12.992,12.992,-6.25
NS-18640,Noel Staavos,CA-2016-162187,11-Dec-16,11-Dec-16,Same Day,Corporate,United States,Columbus,Ohio,East,OFF-SU-10004782,Office Supplies,Supplies,Elite 5" Scissors,13.52,2,0.2,1.69,845,2.704,6.76,12.5
NS-18640,Noel Staavos,CA-2016-162187,11-Dec-16,11-Dec-16,Same Day,Corporate,United States,Columbus,Ohio,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.529,-45843,137.529,91.686,-30
NS-18640,Noel Staavos,CA-2016-162187,11-Dec-16,11-Dec-16,Same Day,Corporate,United States,Columbus,Ohio,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,12098,77.4272,96.784,6.25
NS-18640,Noel Staavos,CA-2016-162187,11-Dec-16,11-Dec-16,Same Day,Corporate,United States,Columbus,Ohio,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655,-36966.375,131.436,109.53,-45
SH-19975,Sally Hughsby,US-2014-112991,10-Dec-14,14-Dec-14,Standard Class,Corporate,United States,Caldwell,Idaho,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.2294,2114.7,67.6704,112.784,1.25
SH-19975,Sally Hughsby,US-2014-112991,10-Dec-14,14-Dec-14,Standard Class,Corporate,United States,Caldwell,Idaho,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,4,0,12.4416,No profit,0,6.48,48
SH-19975,Sally Hughsby,US-2014-112991,10-Dec-14,14-Dec-14,Standard Class,Corporate,United States,Caldwell,Idaho,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0,42.0256,No profit,0,22.84,46
RF-19345,Randy Ferguson,CA-2014-124079,13-Dec-14,17-Dec-14,Standard Class,Corporate,United States,Phoenix,Arizona,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,3848.25,17.592,29.32,8.75
RF-19345,Randy Ferguson,CA-2014-124079,13-Dec-14,17-Dec-14,Standard Class,Corporate,United States,Phoenix,Arizona,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712,-595.8857143,3.6498,2.607,-80
DL-12865,Dan Lawera,US-2017-146878,21-Sep-17,27-Sep-17,Standard Class,Consumer,United States,Miami,Florida,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058,-1229.4,8.6058,12.294,-70
AG-10390,Allen Goldenen,CA-2017-107244,07-Sep-17,11-Sep-17,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0,8.2992,No profit,0,4.94,42
SW-20245,Scot Wooten,CA-2015-100657,02-Nov-15,07-Nov-15,Standard Class,Consumer,United States,Troy,New York,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764,2,0.1,8.5372,8537.2,10.9764,54.882,7.777777778
KN-16390,Katherine Nockton,CA-2017-129581,11-Dec-17,18-Dec-17,Standard Class,Corporate,United States,New Bedford,Massachusetts,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0,3.8655,No profit,0,42.95,3
GB-14530,George Bell,CA-2017-129028,01-Apr-17,03-Apr-17,First Class,Corporate,United States,Florence,South Carolina,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0,21.7515,No profit,0,42.65,17
CL-12565,Clay Ludtke,CA-2015-135580,30-Dec-15,03-Jan-16,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0,31.5192,No profit,0,22.84,46
CL-12565,Clay Ludtke,CA-2015-135580,30-Dec-15,03-Jan-16,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0,14.2386,No profit,0,24.98,19
CL-12565,Clay Ludtke,CA-2015-135580,30-Dec-15,03-Jan-16,Standard Class,Consumer,United States,Los Angeles,California,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal-Thermal Transfer Printer,2548.56,6,0.2,286.713,143356.5,509.712,424.76,11.25
CL-12565,Clay Ludtke,CA-2015-135580,30-Dec-15,03-Jan-16,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0,122.148,No profit,0,90.48,45
CL-12565,Clay Ludtke,CA-2015-135580,30-Dec-15,03-Jan-16,Standard Class,Consumer,United States,Los Angeles,California,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,17992.5,57.576,95.96,12.5
KF-16285,Karen Ferguson,CA-2016-159016,10-Mar-16,11-Mar-16,First Class,Home Office,United States,Los Angeles,California,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0,7.152,No profit,0,2.98,48
KF-16285,Karen Ferguson,CA-2016-159016,10-Mar-16,11-Mar-16,First Class,Home Office,United States,Los Angeles,California,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912,8,0.2,363.9048,181952.4,831.7824,519.864,8.75
AY-10555,Andy Yotov,CA-2014-102652,06-Apr-14,12-Apr-14,Standard Class,Corporate,United States,Los Angeles,California,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.6332,No profit,0,45.98,17
AY-10555,Andy Yotov,CA-2014-102652,06-Apr-14,12-Apr-14,Standard Class,Corporate,United States,Los Angeles,California,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0,12.9129,No profit,0,4.73,39
AY-10555,Andy Yotov,CA-2014-102652,06-Apr-14,12-Apr-14,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0,9.3312,No profit,0,6.48,48
AY-10555,Andy Yotov,CA-2014-102652,06-Apr-14,12-Apr-14,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0,26.6304,No profit,0,55.48,48
BD-11635,Brian Derr,CA-2014-152422,05-Oct-14,10-Oct-14,Second Class,Consumer,United States,Columbus,Ohio,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.49,5745,18.384,18.384,12.5
HG-15025,Hunter Glantz,US-2016-156692,13-Aug-16,13-Aug-16,Same Day,Consumer,United States,Kenner,Louisiana,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34,2,0,4.6818,No profit,0,8.67,27
HG-15025,Hunter Glantz,US-2016-156692,13-Aug-16,13-Aug-16,Same Day,Consumer,United States,Kenner,Louisiana,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.1158,No profit,0,35.99,21
CB-12025,Cassandra Brandow,CA-2014-130869,17-Nov-14,21-Nov-14,Standard Class,Consumer,United States,Cedar Hill,Texas,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1-8 x 9 1-2",7.08,3,0.2,2.478,1239,1.416,2.36,35
LS-16945,Linda Southworth,US-2017-128832,24-Apr-17,27-Apr-17,First Class,Corporate,United States,Providence,Rhode Island,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,0,4.8986,No profit,0,34.99,7
DM-13015,Darrin Martin,CA-2017-139717,24-Aug-17,26-Aug-17,Second Class,Consumer,United States,Lancaster,Ohio,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272,8,0.2,64.6272,32313.6,129.2544,80.784,10
DM-13015,Darrin Martin,CA-2017-139717,24-Aug-17,26-Aug-17,Second Class,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.368,2,0.2,3.7584,1879.2,2.0736,5.184,36.25
AC-10615,Ann Chong,CA-2017-136007,23-Feb-17,02-Mar-17,Standard Class,Corporate,United States,Seattle,Washington,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0,0.336,No profit,0,1.68,4
AC-10615,Ann Chong,CA-2017-136007,23-Feb-17,02-Mar-17,Standard Class,Corporate,United States,Seattle,Washington,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186,12593,14.392,14.392,35
LT-17110,Liz Thompson,CA-2016-157364,19-Nov-16,21-Nov-16,First Class,Consumer,United States,Jacksonville,North Carolina,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.006,3003,3.696,9.24,32.5
TB-21250,Tim Brockman,US-2016-112970,14-Nov-16,15-Nov-16,First Class,Consumer,United States,Los Angeles,California,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0,2.8536,No profit,0,3.28,29
AH-10585,Angele Hood,US-2017-152492,06-Jul-17,06-Jul-17,Same Day,Consumer,United States,Miami,Florida,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924,11962,47.848,239.24,10
SS-20140,Saphhira Shifley,CA-2016-101168,25-Dec-16,01-Jan-17,Standard Class,Corporate,United States,Nashua,New Hampshire,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0,6.5472,No profit,0,5.28,31
TD-20995,Tamara Dahlen,CA-2017-104010,23-Apr-17,25-Apr-17,First Class,Consumer,United States,New York City,New York,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0,15.372,No profit,0,10.98,28
PP-18955,Paul Prost,CA-2015-130253,14-Dec-15,18-Dec-15,Standard Class,Home Office,United States,Los Angeles,California,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0,5.1816,No profit,0,5.08,34
PG-18820,Patrick Gardner,US-2015-155369,19-Apr-15,25-Apr-15,Standard Class,Consumer,United States,Carrollton,Texas,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568,2,0.8,-52.8336,-6604.2,15.6544,9.784,-270
PG-18820,Patrick Gardner,US-2015-155369,19-Apr-15,25-Apr-15,Standard Class,Consumer,United States,Carrollton,Texas,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392,4,0.8,-512.1468,-64018.35,248.3136,77.598,-165
AA-10645,Anna Andreadi,CA-2016-131205,04-Sep-16,08-Sep-16,Standard Class,Consumer,United States,Georgetown,Kentucky,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.614,No profit,0,14.2,39
AA-10645,Anna Andreadi,CA-2016-131205,04-Sep-16,08-Sep-16,Standard Class,Consumer,United States,Georgetown,Kentucky,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0,54.6912,No profit,0,18.99,48
AA-10645,Anna Andreadi,CA-2016-131205,04-Sep-16,08-Sep-16,Standard Class,Consumer,United States,Georgetown,Kentucky,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0,5.1968,No profit,0,32.48,4
AA-10645,Anna Andreadi,CA-2016-131205,04-Sep-16,08-Sep-16,Standard Class,Consumer,United States,Georgetown,Kentucky,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,0,2.5344,No profit,0,1.76,48
FA-14230,Frank Atkinson,CA-2017-122364,24-Sep-17,29-Sep-17,Standard Class,Corporate,United States,Los Angeles,California,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,37590,171.84,286.4,8.75
FA-14230,Frank Atkinson,CA-2017-122364,24-Sep-17,29-Sep-17,Standard Class,Corporate,United States,Los Angeles,California,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.198,88599,101.256,168.76,35
TB-21520,Tracy Blumstein,CA-2016-117912,04-Feb-16,08-Feb-16,Standard Class,Consumer,United States,Sierra Vista,Arizona,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1-2,14.368,2,0.2,3.9512,1975.6,2.8736,7.184,27.5
AH-10075,Adam Hart,CA-2017-145702,19-May-17,24-May-17,Second Class,Corporate,United States,Knoxville,Tennessee,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.3646,-17682.3,62.8704,104.784,-11.25
AH-10075,Adam Hart,CA-2017-145702,19-May-17,24-May-17,Second Class,Corporate,United States,Knoxville,Tennessee,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,27.888,7,0.2,10.1094,5054.7,5.5776,3.984,36.25
CP-12085,Cathy Prescott,CA-2015-113215,03-Sep-15,08-Sep-15,Standard Class,Corporate,United States,Tucson,Arizona,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30-Box",238.152,3,0.2,89.307,44653.5,47.6304,79.384,37.5
BF-11215,Benjamin Farhat,CA-2016-154662,09-Jun-16,16-Jun-16,Standard Class,Home Office,United States,Minneapolis,Minnesota,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0,173.235,No profit,0,230.98,25
CP-12340,Christine Phan,CA-2015-105571,07-Nov-15,11-Nov-15,Standard Class,Corporate,United States,Miami,Florida,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.146,9,0.7,-12.9168,-1845.257143,11.3022,1.794,-80
CP-12340,Christine Phan,CA-2015-105571,07-Nov-15,11-Nov-15,Standard Class,Corporate,United States,Miami,Florida,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.485,5,0.7,-1031.5385,-147362.6429,941.8395,269.097,-76.66666667
LS-17245,Lynn Smith,CA-2016-152765,15-Jun-16,18-Jun-16,First Class,Consumer,United States,Houston,Texas,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.488,7,0.2,54.215,27107.5,34.6976,24.784,31.25
TS-21655,Trudy Schmidt,CA-2015-153878,25-Apr-15,30-Apr-15,Standard Class,Consumer,United States,Milwaukee,Wisconsin,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0,16.17,No profit,0,11.55,28
TS-21655,Trudy Schmidt,CA-2015-153878,25-Apr-15,30-Apr-15,Standard Class,Consumer,United States,Milwaukee,Wisconsin,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4,5,0,76.272,No profit,0,54.48,28
JS-15940,Joni Sundaresam,CA-2016-124016,23-Sep-16,26-Sep-16,Second Class,Home Office,United States,Lancaster,Ohio,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,3,0.2,4.0338,2016.9,2.3904,3.984,33.75
